0	0	2.0
1	0	3.15
1	1	3.55
2	0	6.27
2	1	5.64
2	2	5.86
3	0	6.78
3	1	6.83
3	2	7.26
3	3	7.18
4	0	7.14
4	1	7.03
4	2	6.88
4	3	7.16
4	4	7.05
5	0	6.67
5	1	6.69
5	2	6.42
5	3	6.69
5	4	6.62
5	5	6.7
6	0	6.3
6	1	6.33
6	2	6.26
6	3	6.35
6	4	6.24
6	5	6.27
6	6	6.2
7	0	5.77
7	1	5.83
7	2	5.8
7	3	5.75
7	4	5.89
7	5	5.65
7	6	5.71
7	7	5.74
8	0	5.53
8	1	5.46
8	2	5.5
8	3	5.63
8	4	5.42
8	5	5.52
8	6	5.45
8	7	5.5
8	8	5.48
9	0	5.12
9	1	5.21
9	2	5.26
9	3	5.22
9	4	5.21
9	5	5.21
9	6	5.24
9	7	5.25
9	8	5.26
9	9	5.32
10	0	5.07
10	1	5.07
10	2	5.03
10	3	5.02
10	4	5.13
10	5	5.11
10	6	5.1
10	7	5.05
10	8	5.07
10	9	5.06
10	10	5.03
11	0	5.02
11	1	4.97
11	2	4.93
11	3	4.93
11	4	4.89
11	5	4.84
11	6	4.96
11	7	4.96
11	8	4.85
11	9	4.99
11	10	4.93
11	11	4.9
12	0	4.79
12	1	4.8
12	2	4.82
12	3	4.86
12	4	4.78
12	5	4.91
12	6	4.82
12	7	4.86
12	8	4.83
12	9	4.88
12	10	4.9
12	11	4.87
12	12	4.81
13	0	4.62
13	1	4.54
13	2	4.8
13	3	4.7
13	4	4.73
13	5	4.6
13	6	4.62
13	7	4.62
13	8	4.65
13	9	4.66
13	10	4.63
13	11	4.62
13	12	4.73
13	13	4.75
14	0	4.51
14	1	4.54
14	2	4.55
14	3	4.57
14	4	4.46
14	5	4.51
14	6	4.53
14	7	4.47
14	8	4.57
14	9	4.45
14	10	4.48
14	11	4.45
14	12	4.47
14	13	4.54
14	14	4.53
15	0	4.41
15	1	4.37
15	2	4.38
15	3	4.41
15	4	4.49
15	5	4.41
15	6	4.36
15	7	4.34
15	8	4.36
15	9	4.35
15	10	4.35
15	11	4.38
15	12	4.35
15	13	4.37
15	14	4.43
15	15	4.5
16	0	4.24
16	1	4.27
16	2	4.22
16	3	4.21
16	4	4.27
16	5	4.17
16	6	4.2
16	7	4.22
16	8	4.24
16	9	4.29
16	10	4.24
16	11	4.27
16	12	4.3
16	13	4.19
16	14	4.24
16	15	4.31
16	16	4.29
17	0	4.12
17	1	4.11
17	2	4.17
17	3	4.11
17	4	4.14
17	5	4.14
17	6	4.19
17	7	4.15
17	8	4.18
17	9	4.17
17	10	4.12
17	11	4.15
17	12	4.16
17	13	4.16
17	14	4.18
17	15	4.22
17	16	4.19
17	17	4.13
18	0	4.1
18	1	4.09
18	2	4.1
18	3	4.13
18	4	4.1
18	5	4.08
18	6	4.17
18	7	4.1
18	8	4.07
18	9	4.15
18	10	4.07
18	11	4.1
18	12	4.07
18	13	4.08
18	14	4.05
18	15	4.1
18	16	4.04
18	17	4.11
18	18	4.16
19	0	4.04
19	1	4.06
19	2	4.06
19	3	4.04
19	4	4.06
19	5	4.06
19	6	4.02
19	7	4.07
19	8	4.02
19	9	4.03
19	10	4.02
19	11	4.04
19	12	4.07
19	13	4.04
19	14	4.07
19	15	4.05
19	16	4.02
19	17	4.1
19	18	4.04
19	19	4.05
20	0	4.04
20	1	4.02
20	2	4.02
20	3	4.03
20	4	4.04
20	5	4.02
20	6	4.04
20	7	4.02
20	8	4.04
20	9	4.02
20	10	4.02
20	11	4.03
20	12	4.04
20	13	4.0
20	14	4.03
20	15	4.06
20	16	4.03
20	17	4.05
20	18	4.01
20	19	4.01
20	20	4.04
21	0	4.01
21	1	4.05
21	2	4.01
21	3	4.01
21	4	4.02
21	5	4.0
21	6	4.01
21	7	4.02
21	8	4.01
21	9	4.02
21	10	4.03
21	11	4.01
21	12	4.01
21	13	4.01
21	14	4.01
21	15	4.03
21	16	4.0
21	17	4.01
21	18	4.04
21	19	4.03
21	20	4.04
21	21	4.03
22	0	4.02
22	1	4.0
22	2	4.0
22	3	4.0
22	4	3.99
22	5	4.01
22	6	4.0
22	7	4.01
22	8	3.99
22	9	4.0
22	10	4.0
22	11	4.01
22	12	4.01
22	13	4.0
22	14	4.0
22	15	4.01
22	16	4.0
22	17	4.01
22	18	4.02
22	19	4.02
22	20	4.0
22	21	4.0
22	22	4.01
23	0	3.99
23	1	4.0
23	2	4.0
23	3	4.0
23	4	4.0
23	5	4.0
23	6	4.02
23	7	4.01
23	8	4.01
23	9	4.0
23	10	4.0
23	11	4.0
23	12	4.01
23	13	4.0
23	14	4.01
23	15	4.0
23	16	4.0
